,BUILDING_BP1 길이옵셋,BUILDING_BP1 오픈/오버랩량 조정,BUILDING_Belt #1 - 길이,BUILDING_Belt #1 - 폭 ,BUILDING_Belt #2 - 길이,BUILDING_Belt #2 - 폭 ,BUILDING_Belt Offset,BUILDING_Belt 각도,BUILDING_Carcass #1 - 폭 ,BUILDING_Carcass #2 - 폭 ,BUILDING_Inner - 폭 ,BUILDING_PA - 길이,BUILDING_PA - 폭 ,BUILDING_Splice Lap-BP1-우,BUILDING_Splice Lap-BP1-좌,BUILDING_Splice Lap-BP1-중,BUILDING_Splice Lap-PA-우,BUILDING_Splice Lap-PA-좌,BUILDING_Splice Lap-PA-중,BUILDING_Splice Lap-벨트1-우,BUILDING_Splice Lap-벨트1-좌,BUILDING_Splice Lap-벨트1-중,BUILDING_Splice Lap-벨트2-우,BUILDING_Splice Lap-벨트2-좌,BUILDING_Splice Lap-벨트2-중,BUILDING_Splice Lap-트래드-우,BUILDING_Splice Lap-트래드-좌,BUILDING_Splice Lap-트래드-중,BUILDING_T/D 스티칭 압력 - Setting - 폭,BUILDING_Tread 길이 - 세팅,BUILDING_Tread 길이 - 실측,BUILDING_Tread 폭 - 세팅,BUILDING_Tread 폭 - 실측,BUILDING_WRK_DATE,BUILDING_멀티롤압력센-BP1-Ch1,BUILDING_멀티롤압력센-BP1-Ch2-우,BUILDING_멀티롤압력센-BP1-Ch2-좌,BUILDING_멀티롤압력센-BP1-Ch3-우,BUILDING_멀티롤압력센-BP1-Ch3-좌,BUILDING_멀티롤압력센-BP1-Ch4-우,BUILDING_멀티롤압력센-BP1-Ch4-좌,BUILDING_멀티롤압력센-BP1-Ch5-우,BUILDING_멀티롤압력센-BP1-Ch5-좌,BUILDING_멀티롤압력센-BP1-Ch6-우,BUILDING_멀티롤압력센-BP1-Ch6-좌,BUILDING_멀티롤압력센-BP1-Ch7-우,BUILDING_멀티롤압력센-BP1-Ch7-좌,BUILDING_재료길이-BP1 App CV,BUILDING_재료길이-BP1 FrontCV,BUILDING_재료길이-BP1 Mid CV,BUILDING_재료길이-BP1 Mid_우 CV,BUILDING_재료길이-BP1 컷팅 CV,BUILDING_재료길이-PA App CV,BUILDING_재료길이-PA 컷팅 CV,BUILDING_재료옵셋-BP1,BUILDING_재료옵셋-PA,gt_LWM_STD_WGT,gt_MRM_WGT,gt_STD_WGT,gt_UPM_STD_WGT
95431,110.0,70.0,1953.57,212.15,1963.35,199.39,5.7,27.0,620.89,441.49,403.38,1401.0,592.87,5.0,5.0,5.3,7.2,8.4,7.7,2.5,2.2,0.0,0.0,0.0,1.0,0.1,-0.8,-0.5,220.0,1983.0,1981.74,252.0,253.25,20230424,4.0,1.5,1.9,1.6,1.8,1.5,1.9,1.6,1.8,1.5,1.9,0.0,0.0,1611.6,1938.4,1405.3,1405.3,1405.7,593.1,1474.5,1416.0,1401.0,10.469,10.86,10.737,11.005
95432,110.0,70.0,1954.64,212.34,1964.77,199.39,5.7,27.0,620.95,441.49,403.38,1401.0,593.08,5.5,7.1,6.0,7.8,8.8,9.1,3.4,2.2,2.0,0.0,0.0,0.0,0.4,-0.5,-0.5,220.0,1983.0,1984.58,252.0,253.41,20230424,4.0,1.5,1.9,1.6,1.8,1.5,1.9,1.6,1.8,1.5,1.9,0.0,0.0,1991.3,1936.7,1404.9,1405.3,1405.7,593.1,1474.5,1416.0,1401.0,10.469,10.87,10.737,11.005
95433,110.0,70.0,1951.1,212.34,1964.77,198.42,5.7,27.0,620.98,441.49,404.4,1401.0,593.08,5.5,7.1,6.0,7.8,8.8,9.1,3.4,1.5,2.0,0.0,0.0,0.0,3.7,-1.2,3.7,220.0,1983.0,1984.58,252.0,253.32,20230424,4.0,1.5,1.9,1.6,1.8,1.5,1.9,1.6,1.8,1.5,1.9,0.0,0.0,1994.1,1936.7,1407.1,1405.7,1406.0,619.5,1473.4,1416.0,1401.0,10.469,10.86,10.737,11.005
95434,110.0,70.0,1951.26,212.15,1962.22,199.52,5.7,27.0,621.02,441.49,402.87,1401.0,592.98,6.9,4.4,6.2,8.1,9.1,9.9,2.8,1.5,1.7,0.0,1.2,1.0,3.7,0.4,4.1,220.0,1983.0,1982.8,252.0,253.32,20230424,4.0,1.5,1.9,1.6,1.8,1.5,1.9,1.6,1.8,1.5,1.9,0.0,0.0,1994.1,1936.7,1407.5,1408.6,1408.4,930.9,1465.1,1416.0,1401.0,10.469,10.84,10.737,11.005
95435,110.0,70.0,1954.22,212.15,1962.49,199.52,5.7,27.0,621.14,441.49,404.4,1401.0,592.99,6.9,6.9,6.6,8.1,9.1,9.9,1.2,3.8,1.0,0.0,1.2,0.0,4.6,2.2,4.1,220.0,1983.0,1978.89,252.0,253.13,20230424,4.0,1.5,1.9,1.6,1.8,1.5,1.9,1.6,1.8,1.5,1.9,0.0,0.0,1992.4,1936.7,1407.5,1408.6,1408.4,930.9,1465.3,1416.0,1401.0,10.469,10.87,10.737,11.005
95436,110.0,70.0,1954.22,211.94,1962.49,198.88,5.7,27.0,621.14,441.49,403.38,1401.0,593.03,6.8,6.9,6.6,7.8,8.2,9.3,2.5,3.8,2.6,0.0,1.2,2.0,4.6,2.2,3.7,220.0,1983.0,1980.31,252.0,253.99,20230424,4.0,1.5,1.9,1.6,1.8,1.5,1.9,1.6,1.8,1.5,1.9,0.0,0.0,1992.4,1936.7,1406.5,1406.2,1406.4,573.0,1474.8,1416.0,1401.0,10.469,10.85,10.737,11.005
95437,110.0,70.0,1951.19,211.36,1964.38,198.47,5.7,27.0,620.93,441.49,402.37,1401.0,593.03,6.4,6.2,6.4,7.9,8.4,9.0,4.1,1.9,2.6,0.9,1.2,2.0,0.4,1.8,3.2,220.0,1983.0,1980.67,252.0,253.99,20230424,4.0,1.5,1.9,1.6,1.8,1.5,1.9,1.6,1.8,1.5,1.9,0.0,0.0,1991.0,1936.7,1406.5,1407.2,1407.2,329.1,1474.8,1416.0,1401.0,10.469,10.8,10.737,11.005
95438,110.0,70.0,1953.39,212.93,1964.38,198.53,5.7,27.0,620.95,441.49,402.37,1401.0,593.01,6.4,6.2,6.4,7.9,8.6,9.1,4.1,1.9,2.0,0.0,1.2,1.3,-1.2,-2.2,-2.2,220.0,1983.0,1981.74,252.0,253.62,20230424,4.0,1.5,1.9,1.6,1.8,1.5,1.9,1.6,1.8,1.5,1.9,0.0,0.0,1991.1,1936.7,1406.2,1407.2,1407.2,573.6,1464.5,1416.0,1401.0,10.469,10.8,10.737,11.005
95439,110.0,70.0,1953.47,212.93,1963.11,198.65,5.7,27.0,621.15,441.49,402.88,1401.0,593.03,6.0,7.3,6.0,7.2,8.6,9.1,3.4,1.2,1.3,1.9,1.2,1.7,1.1,1.1,0.4,220.0,1983.0,1981.74,252.0,252.61,20230424,4.0,1.5,1.9,1.6,1.8,1.5,1.9,1.6,1.8,1.5,1.9,0.0,0.0,1991.1,1936.7,1406.2,1406.5,1406.6,848.2,1464.4,1416.0,1401.0,10.469,10.74,10.737,11.005
95440,110.0,70.0,1953.47,211.5,1963.82,198.65,5.7,27.0,621.24,441.49,404.91,1401.0,593.03,6.0,7.3,6.0,7.2,9.1,9.0,3.4,1.2,1.3,1.9,0.0,1.7,1.1,1.1,0.4,220.0,1983.0,1981.74,252.0,252.69,20230424,4.0,1.5,1.8,1.6,1.8,1.5,1.8,1.6,1.8,1.5,1.8,0.0,0.0,1968.7,1936.7,1406.2,1406.5,1406.4,848.2,1464.4,1416.0,1401.0,10.469,10.75,10.737,11.005
95441,110.0,70.0,1951.77,212.88,1964.74,198.68,5.7,27.0,621.24,441.49,403.38,1401.0,593.33,6.8,2.8,4.8,7.2,9.1,9.1,2.2,1.2,1.0,1.2,1.2,1.7,0.4,0.4,0.4,220.0,1983.0,1982.8,252.0,253.34,20230424,4.0,1.5,2.0,1.6,2.0,1.5,2.0,1.6,2.0,1.5,2.0,0.0,0.0,1968.7,1936.7,1405.3,1406.6,1406.2,688.2,1463.9,1416.0,1401.0,10.469,10.75,10.737,11.005
95442,110.0,70.0,1951.64,212.88,1964.74,198.68,5.7,27.0,620.97,441.49,403.89,1401.0,593.33,6.8,5.9,5.1,7.2,9.0,9.1,4.1,2.2,2.3,0.0,1.2,1.0,0.7,0.1,0.9,220.0,1983.0,1982.8,252.0,253.34,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1963.0,1936.7,1405.3,1406.6,1405.8,586.9,1465.0,1416.0,1401.0,10.469,10.77,10.737,11.005
95443,110.0,70.0,1956.91,210.91,1964.41,197.43,5.7,27.0,620.97,441.49,403.38,1401.0,593.03,6.2,5.9,5.1,7.9,9.0,9.3,4.1,2.2,2.3,1.5,1.2,1.0,11.7,8.9,9.3,220.0,1983.0,1982.8,252.0,252.99,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1992.6,1936.7,1405.9,1406.2,1406.2,904.2,1465.1,1416.0,1401.0,10.469,10.75,10.737,11.005
95444,110.0,70.0,1956.91,211.26,1959.23,197.2,5.7,27.0,620.75,441.49,403.38,1401.0,593.02,6.2,4.1,4.6,7.9,8.8,9.3,3.8,2.2,2.9,2.2,1.2,2.6,11.7,8.9,9.3,220.0,1983.0,1984.23,252.0,252.95,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1992.6,1936.7,1406.2,1406.5,1406.7,904.2,1465.1,1416.0,1401.0,10.469,10.74,10.737,11.005
95445,110.0,70.0,1951.44,211.27,1964.71,198.8,5.7,27.0,620.73,441.49,405.42,1401.0,593.2,4.8,4.1,4.4,7.6,8.4,8.6,3.8,2.8,2.9,2.2,1.2,2.6,0.1,0.1,0.7,220.0,1983.0,1984.23,252.0,252.95,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1974.3,1936.7,1406.2,1406.5,1406.7,931.2,1464.5,1416.0,1401.0,10.469,10.75,10.737,11.005
95446,110.0,70.0,1952.76,212.68,1964.71,198.8,5.7,27.0,620.89,441.49,405.92,1401.0,593.2,6.6,6.6,5.7,8.3,8.8,9.5,4.1,3.1,1.7,0.9,1.2,1.0,0.7,-0.5,-1.2,220.0,1983.0,1984.23,252.0,252.9,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1992.3,1936.7,1406.2,1406.9,1406.4,931.2,1464.5,1416.0,1401.0,10.469,10.71,10.737,11.005
95447,110.0,70.0,1954.04,212.68,1961.92,198.53,5.7,27.0,620.89,441.49,402.87,1401.0,593.17,6.6,6.6,5.7,8.3,8.8,9.5,4.1,3.1,1.7,0.9,0.0,1.0,6.0,2.2,6.5,220.0,1983.0,1984.23,252.0,252.9,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1992.3,1936.7,1405.9,1406.9,1407.1,1.1,1463.5,1416.0,1401.0,10.469,10.75,10.737,11.005
95448,110.0,70.0,1954.04,211.63,1961.3,198.53,5.7,27.0,620.94,441.49,403.38,1401.0,593.17,6.6,4.8,5.5,7.8,9.0,9.1,2.5,1.9,0.0,0.0,1.5,1.3,6.0,2.2,6.5,220.0,1983.0,1982.8,252.0,252.87,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1992.3,1936.7,1406.2,1406.8,1407.1,23.1,1474.6,1416.0,1401.0,10.469,10.74,10.737,11.005
95449,110.0,70.0,1952.21,212.58,1962.84,198.25,5.7,27.0,620.97,441.49,403.38,1401.0,593.22,5.5,4.6,5.3,7.8,9.0,9.3,4.7,4.4,2.6,0.0,1.5,1.3,1.1,1.8,1.8,220.0,1983.0,1984.94,252.0,252.76,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1966.7,1936.7,1406.2,1407.1,1406.5,23.1,1474.6,1416.0,1401.0,10.469,10.73,10.737,11.005
95450,110.0,70.0,1952.14,212.58,1962.84,199.42,5.7,27.0,620.97,441.49,403.38,1401.0,593.22,5.9,4.6,5.3,7.2,8.4,9.3,4.7,4.4,2.6,0.0,1.5,2.3,7.4,2.2,7.0,220.0,1983.0,1984.94,252.0,252.59,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1966.7,1936.7,1406.3,1407.4,1406.6,721.4,1464.7,1416.0,1401.0,10.469,10.71,10.737,11.005
95451,110.0,70.0,1952.14,211.78,1965.24,199.42,5.7,27.0,620.89,441.49,402.37,1401.0,593.11,5.9,5.3,4.8,7.0,7.9,9.3,4.1,3.1,2.3,0.0,1.5,2.3,7.4,2.2,7.0,220.0,1983.0,1981.02,252.0,252.59,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1407.8,1936.7,1406.9,1407.4,1407.3,721.4,1473.1,1416.0,1401.0,10.469,10.73,10.737,11.005
95452,110.0,70.0,1952.05,212.42,1965.24,198.36,5.7,27.0,620.89,441.49,402.87,1401.0,592.99,5.9,5.3,4.8,8.5,7.3,9.3,4.1,3.1,2.3,1.2,0.0,1.0,0.4,-2.2,-2.2,220.0,1983.0,1981.02,252.0,252.26,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1401.4,1936.7,1406.9,1407.4,1407.4,692.7,1473.1,1416.0,1401.0,10.469,10.75,10.737,11.005
95453,110.0,70.0,1951.55,212.42,1963.55,198.11,5.7,27.0,620.91,441.49,403.38,1401.0,592.99,5.3,5.5,5.3,9.4,8.4,9.9,5.7,4.7,3.9,1.9,0.0,1.0,4.6,5.6,5.6,220.0,1983.0,1982.31,252.0,252.24,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1404.8,1936.7,1406.8,1407.4,1407.4,707.5,1472.7,1416.0,1401.0,10.469,10.78,10.737,11.005
95454,110.0,70.0,1952.76,212.15,1962.52,198.74,5.7,27.0,620.92,441.49,403.38,1401.0,593.16,6.2,5.5,5.7,9.4,8.4,9.9,5.7,4.7,3.9,1.9,0.0,1.0,4.6,5.6,5.6,220.0,1983.0,1982.67,252.0,252.47,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1981.8,1936.7,1406.8,1407.4,1407.3,707.5,1472.7,1416.0,1401.0,10.469,10.76,10.737,11.005
95455,110.0,70.0,1952.76,211.61,1962.16,198.74,5.7,27.0,620.92,441.49,403.38,1401.0,593.16,6.2,5.1,5.7,7.8,8.6,8.8,4.1,1.5,1.7,2.2,0.0,1.3,1.1,-1.2,0.7,220.0,1983.0,1983.74,252.0,252.47,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1983.1,1936.7,1406.6,1407.4,1407.3,708.1,1463.4,1416.0,1401.0,10.469,10.77,10.737,11.005
95456,110.0,70.0,1952.52,212.04,1962.84,198.1,5.7,27.0,620.97,441.49,402.37,1401.0,593.19,5.0,5.1,4.8,8.3,8.6,8.8,2.8,1.5,1.0,2.2,1.2,1.3,1.1,0.4,0.7,220.0,1983.0,1983.74,252.0,253.26,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1983.1,1938.4,1406.3,1407.1,1407.2,708.1,1473.3,1416.0,1401.0,10.469,10.79,10.737,11.005
95457,110.0,70.0,1952.52,212.04,1962.99,198.68,5.7,27.0,620.97,441.49,404.4,1401.0,593.24,5.9,5.0,4.8,8.3,8.8,8.8,3.8,3.1,2.0,0.0,2.2,1.0,-0.8,0.4,0.1,220.0,1983.0,1984.45,252.0,253.26,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1964.0,1938.4,1407.4,1407.8,1407.3,608.8,1473.3,1416.0,1401.0,10.469,10.8,10.737,11.005
95458,110.0,70.0,1952.05,211.91,1963.7,198.68,5.7,27.0,620.76,441.49,405.93,1401.0,593.24,5.9,5.0,4.8,6.5,8.8,8.8,4.1,3.1,2.3,0.0,2.2,1.3,-0.5,1.1,0.7,220.0,1983.0,1985.51,252.0,253.26,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1965.3,1938.4,1407.4,1407.8,1407.3,608.8,1462.3,1416.0,1401.0,10.469,10.77,10.737,11.005
95459,110.0,70.0,1952.27,211.91,1963.7,198.13,5.7,27.0,620.82,441.49,406.43,1401.0,593.22,5.7,5.0,5.1,8.1,8.2,8.2,4.1,2.8,2.3,1.5,0.0,1.7,-0.5,1.1,0.7,220.0,1983.0,1985.51,252.0,252.63,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1965.3,1938.4,1406.9,1406.5,1407.0,25.4,1462.3,1416.0,1401.0,10.469,10.78,10.737,11.005
95460,110.0,70.0,1952.27,211.91,1962.6,198.85,5.7,27.0,620.91,441.49,405.42,1401.0,596.95,5.7,5.0,5.1,8.1,7.2,6.8,4.4,2.8,2.6,1.5,0.0,2.0,0.1,0.4,1.8,220.0,1983.0,1987.29,252.0,252.59,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,338.2,1936.7,1406.9,1407.1,1407.0,571.5,1464.1,1416.0,1401.0,10.469,10.78,10.737,11.005
95461,110.0,70.0,1953.86,211.91,1965.24,198.85,5.7,27.0,620.96,441.49,405.92,1401.0,596.95,7.3,8.4,7.1,6.9,4.5,7.0,4.7,2.8,2.6,0.0,0.0,2.0,11.2,7.4,8.9,220.0,1983.0,1987.29,252.0,252.94,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,338.2,1936.7,1406.6,1408.0,1408.1,578.9,1464.4,1416.0,1401.0,10.469,10.77,10.737,11.005
95462,110.0,70.0,1953.86,212.47,1965.24,198.07,5.7,27.0,620.96,441.49,404.4,1401.0,595.26,7.3,8.4,7.1,5.4,4.5,7.0,4.7,4.1,2.3,0.0,0.0,1.3,11.2,7.4,8.9,220.0,1983.0,1986.58,252.0,252.94,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2136.2,1936.7,1406.6,1408.0,1408.1,562.6,1464.1,1416.0,1401.0,10.469,10.91,10.737,11.005
95463,110.0,70.0,1953.86,212.47,1965.24,199.06,5.7,27.0,620.81,441.49,405.93,1401.0,595.54,5.9,5.1,6.4,2.9,1.6,3.7,3.4,4.1,1.7,1.2,1.2,1.0,11.2,7.4,8.9,220.0,1983.0,1985.51,252.0,252.82,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1406.2,1936.7,1406.6,1406.6,1406.5,812.4,1462.8,1416.0,1401.0,10.469,10.91,10.737,11.005
95464,110.0,70.0,1953.22,211.86,1961.66,199.06,5.7,27.0,620.91,441.49,406.43,1401.0,595.54,5.0,5.1,5.5,4.5,3.6,5.4,2.8,1.2,1.0,1.2,1.2,1.0,0.9,0.4,1.1,220.0,1983.0,1985.51,252.0,252.42,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1406.2,1938.4,1406.2,1406.3,1406.5,812.4,1465.9,1416.0,1401.0,10.469,10.92,10.737,11.005
95465,110.0,70.0,1953.22,212.68,1960.95,198.11,5.7,27.0,620.91,441.49,403.38,1401.0,595.08,5.7,6.0,6.8,4.7,4.3,5.9,2.8,2.2,0.0,1.5,0.0,1.7,0.9,0.4,1.1,220.0,1983.0,1985.16,252.0,252.53,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1405.7,1938.4,1405.7,1406.5,1405.6,515.8,1465.9,1416.0,1401.0,10.469,10.9,10.737,11.005
95466,110.0,70.0,1950.73,212.68,1960.95,199.27,5.7,27.0,620.8,441.49,404.91,1401.0,593.12,5.9,6.0,6.8,5.8,5.2,6.4,2.2,2.2,0.0,1.5,2.2,1.7,0.1,-1.2,0.4,220.0,1983.0,1988.72,252.0,252.65,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1634.2,1936.7,1405.7,1406.5,1406.5,24.5,1464.3,1416.0,1401.0,10.469,10.88,10.737,11.005
95467,110.0,70.0,1952.58,211.65,1961.39,199.27,5.7,27.0,620.74,441.49,405.42,1401.0,592.64,6.0,5.5,5.9,5.8,6.3,6.6,4.4,1.5,3.2,0.0,2.2,1.0,0.1,-1.2,0.4,220.0,1983.0,1988.72,252.0,256.88,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1637.7,1936.7,1405.4,1406.3,1406.5,9.1,1473.0,1416.0,1401.0,10.469,10.9,10.737,11.005
95468,110.0,70.0,1952.58,212.85,1962.49,198.46,5.7,27.0,620.88,441.49,406.43,1401.0,592.73,6.0,5.7,5.7,5.8,6.3,6.6,4.4,1.5,3.2,0.6,1.9,1.7,-0.8,1.1,1.1,220.0,1983.0,1988.72,252.0,257.06,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1637.7,1936.7,1405.3,1405.6,1406.2,9.1,1473.3,1416.0,1401.0,10.469,10.99,10.737,11.005
95469,110.0,70.0,1951.56,212.85,1962.49,199.11,5.7,27.0,620.88,441.49,403.89,1401.0,592.73,5.1,5.7,5.3,7.0,5.9,7.2,3.4,3.8,1.7,0.0,0.0,1.7,0.1,1.1,1.1,220.0,1983.0,1988.01,252.0,257.15,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1964.7,1936.7,1405.2,1405.5,1405.5,951.1,1473.3,1416.0,1401.0,10.469,10.96,10.737,11.005
95470,110.0,70.0,1951.56,211.91,1962.63,199.11,5.7,27.0,620.77,441.49,405.42,1401.0,592.72,5.1,5.7,5.3,7.0,5.9,7.2,4.7,4.7,2.6,0.0,0.0,2.0,0.1,0.7,-0.8,220.0,1983.0,1990.5,252.0,257.15,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1964.7,1936.7,1406.8,1406.8,1406.8,999.4,1464.1,1416.0,1401.0,10.469,10.99,10.737,11.005
95471,110.0,70.0,1950.11,212.43,1962.63,198.28,5.7,27.0,620.81,441.49,405.42,1401.0,592.4,5.0,5.0,5.0,7.6,6.8,7.9,4.7,4.7,2.6,2.2,0.0,2.6,-0.2,0.7,-0.8,220.0,1983.0,1990.5,252.0,257.05,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1383.8,1936.7,1406.8,1406.8,1406.8,999.4,1464.1,1416.0,1401.0,10.469,11.01,10.737,11.005
95472,110.0,70.0,1951.56,212.43,1961.69,198.51,5.7,27.0,620.89,441.49,405.42,1401.0,592.65,5.7,5.3,5.7,7.6,6.8,7.9,2.8,2.2,1.3,2.2,0.0,2.6,0.1,1.1,0.7,220.0,1983.0,1990.14,252.0,257.01,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1640.5,1936.7,1406.0,1406.6,1406.6,860.4,1473.3,1416.0,1401.0,10.469,11.04,10.737,11.005
95473,110.0,70.0,1951.56,212.03,1964.29,198.6,5.7,27.0,620.94,441.49,404.91,1401.0,592.65,5.7,5.9,5.7,5.2,4.5,5.5,2.8,0.0,1.0,1.5,0.9,0.7,0.1,1.1,0.7,220.0,1983.0,1988.01,252.0,257.01,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1640.5,1938.4,1405.6,1405.7,1405.8,35.5,1474.8,1416.0,1401.0,10.469,11.04,10.737,11.005
95474,110.0,70.0,1951.04,211.91,1964.29,198.6,5.7,27.0,620.94,441.49,404.4,1401.0,592.81,5.3,5.9,5.3,5.6,6.6,7.3,4.7,2.5,2.9,1.2,0.0,1.0,0.9,0.4,1.3,220.0,1983.0,1988.36,252.0,256.75,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1406.7,1938.4,1405.6,1405.9,1406.0,35.5,1474.8,1416.0,1401.0,10.469,11.01,10.737,11.005
95475,110.0,70.0,1951.89,212.0,1962.63,198.27,5.7,27.0,620.92,441.49,405.42,1401.0,592.81,5.3,5.0,5.1,6.7,6.8,7.9,4.7,2.5,2.9,2.2,0.0,1.3,0.9,0.4,1.3,220.0,1983.0,1990.85,252.0,256.75,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1538.8,1936.7,1405.6,1405.9,1406.4,26.0,1474.0,1416.0,1401.0,10.469,10.95,10.737,11.005
95476,110.0,70.0,1951.89,212.0,1962.99,198.74,5.7,27.0,620.92,441.49,405.42,1401.0,592.71,4.8,6.4,5.1,6.9,7.0,7.9,3.1,1.5,2.0,2.2,1.2,1.3,0.4,1.1,0.4,220.0,1983.0,1990.85,252.0,256.63,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1945.2,1936.7,1405.2,1405.7,1406.4,3.8,1464.4,1416.0,1401.0,10.469,10.97,10.737,11.005
95477,110.0,70.0,1951.18,211.8,1962.99,198.74,5.7,27.0,620.93,441.49,404.4,1401.0,592.6,4.6,6.4,5.1,7.4,7.0,7.3,4.4,1.2,2.9,0.0,1.2,1.7,0.4,1.1,1.8,220.0,1983.0,1990.14,252.0,256.59,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1945.2,1936.7,1405.4,1406.3,1405.8,3.8,1473.4,1416.0,1401.0,10.469,10.97,10.737,11.005
95478,110.0,70.0,1951.18,211.78,1963.91,198.24,5.7,27.0,620.93,441.49,404.4,1401.0,592.92,5.0,5.9,5.1,7.8,7.0,7.3,4.4,0.0,2.9,0.9,0.0,1.7,0.4,0.9,1.8,220.0,1983.0,1988.72,252.0,256.59,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1641.1,1936.7,1406.0,1406.3,1405.9,10.9,1473.4,1416.0,1401.0,10.469,10.97,10.737,11.005
95479,110.0,70.0,1950.54,211.78,1963.91,198.74,5.7,27.0,621.32,441.49,404.4,1401.0,592.92,5.1,5.1,5.1,7.8,6.1,7.3,2.5,0.0,1.0,0.0,1.5,1.3,0.9,2.2,0.9,220.0,1983.0,1988.36,252.0,256.5,20230424,4.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,1985.8,1936.7,1406.0,1406.6,1405.9,21.3,1464.1,1416.0,1401.0,10.469,10.99,10.737,11.005
